delivery_delay,delivery_deviation_abs,order_value,product_count,avg_price_per_item,prior_orders,is_repeat_customer,purchase_month,purchase_dow,y_pred_proba,risk_flag
-7,7,220.54,1,220.54,0,0,11,4,0.11002693022586017,0
-8,8,47.72,1,47.72,0,0,10,6,0.10784327657098637,0
6,6,110.82,1,110.82,0,0,3,1,0.33292453306892517,0
-3,3,125.69,1,125.69,0,0,3,0,0.13626124549412647,0
6,6,115.92,1,115.92,0,0,3,4,0.3459202348989995,0
-14,14,69.07000000000001,1,69.07000000000001,0,0,5,1,0.08787274470036505,0
-5,5,134.58,1,134.58,0,0,2,5,0.14057432612844348,0
-15,15,80.32,1,80.32,1,1,4,2,0.07599145091816115,0
-11,11,20.03,1,20.03,0,0,1,6,0.11459395089643683,0
-9,9,53.7,1,53.7,0,0,9,6,0.10614277750994124,0
-5,5,33.68,1,33.68,0,0,7,1,0.11704988488466389,0
-13,13,150.29000000000002,1,150.29000000000002,0,0,12,6,0.08791840933282138,0
-10,10,64.86,2,32.43,0,0,6,3,0.16461636332652377,0
-14,14,41.75,1,41.75,0,0,11,0,0.07600783968894478,0
-14,14,346.45,1,346.45,0,0,2,0,0.09739215754754162,0
-19,19,189.84,1,189.84,0,0,1,0,0.07956479537037014,0
5,5,98.09,1,98.09,0,0,5,0,0.28295489807036756,0
-12,12,78.8,1,78.8,0,0,7,4,0.0960087103656169,0
-20,20,80.2,1,80.2,0,0,2,2,0.07586316810143032,0
-10,10,4016.91,1,4016.91,0,0,3,5,0.24682072339407404,0
-20,20,30.130000000000003,1,30.130000000000003,0,0,4,1,0.07076847352013806,0
-15,15,55.09,1,55.09,0,0,10,6,0.08314156559786146,0
-18,18,86.41999999999999,1,86.41999999999999,0,0,8,1,0.07127287031187342,0
-14,14,149.88,2,74.94,1,1,2,3,0.13850454457210673,0
-14,14,45.48,1,45.48,0,0,1,3,0.09803134479874165,0
-10,10,18.83,1,18.83,0,0,3,1,0.1050437475705324,0
-14,14,81.19999999999999,1,81.19999999999999,0,0,12,5,0.08196166267052762,0
-14,14,261.90000000000003,1,261.90000000000003,0,0,5,5,0.09811492436660242,0
-14,14,41.84,1,41.84,0,0,10,3,0.08173533653016546,0
-11,11,31.38,1,31.38,0,0,11,6,0.09424376143882321,0
-7,7,91.77,1,91.77,0,0,10,1,0.10379436556754679,0
-9,9,67.5,1,67.5,0,0,9,3,0.1011755040566186,0
-6,6,155.26,1,155.26,0,0,6,6,0.12826593968243605,0
-6,6,340.07,1,340.07,1,1,5,0,0.1067466977178059,0
-3,3,100.33,1,100.33,0,0,6,2,0.13225407307299056,0
-11,11,117.53,1,117.53,0,0,3,2,0.1051455933942269,0
-9,9,96.47,1,96.47,0,0,5,4,0.11204224390696008,0
8,8,84.91000000000001,1,84.91000000000001,0,0,2,2,0.4200233041366547,0
-18,18,88.89999999999999,1,88.89999999999999,0,0,4,1,0.07739096238498482,0
-8,8,378.2000000000001,2,189.1,0,0,3,5,0.21209865436201097,0
-6,6,96.71,1,96.71,0,0,9,5,0.11758460451453358,0
53,53,50.01,1,50.01,0,0,2,0,0.9992717100451507,1
-8,8,1429.59,1,1429.59,0,0,3,3,0.15625847333000842,0
-9,9,74.41,1,74.41,0,0,5,0,0.10424092667116443,0
-22,22,1435.97,1,1435.97,1,1,6,0,0.0726396272440219,0
-1,1,38.35,1,38.35,0,0,8,0,0.1306399565381204,0
-14,14,442.52,2,221.26,0,0,7,0,0.1521978023025064,0
-28,28,98.84,2,49.42,0,0,2,4,0.09560355717295127,0
-12,12,63.44,1,63.44,0,0,4,3,0.09986979556620211,0
-15,15,74.16,1,74.16,0,0,8,4,0.08397532158183882,0
-13,13,82.22999999999999,1,82.22999999999999,0,0,4,2,0.09496767909032984,0
-40,40,105.74,1,105.74,0,0,1,6,0.03833247810942174,0
-7,7,41.72,1,41.72,0,0,2,0,0.11817420692933062,0
-14,14,323.7,2,161.85,0,0,7,4,0.15587118824315357,0
-13,13,119.39,1,119.39,0,0,4,3,0.09738037472357554,0
-1,1,675.01,1,675.01,0,0,8,0,0.14882331737507187,0
-8,8,184.22,2,92.11,0,0,4,5,0.19593019366622544,0
-13,13,62.92,1,62.92,0,0,6,0,0.08777981434557726,0
-9,9,47.82,1,47.82,0,0,9,2,0.09904951799133196,0
-11,11,392.88,3,130.95999999999998,0,0,7,5,0.2743898471857646,0
-8,8,58.0,1,58.0,0,0,9,1,0.10128639776559484,0
-6,6,63.27,1,63.27,0,0,2,3,0.1293586799256857,0
-13,13,90.88,1,90.88,0,0,7,4,0.0927238412530366,0
-18,18,150.05,1,150.05,0,0,12,2,0.0677599792162977,0
4,4,133.67000000000002,1,133.67000000000002,0,0,5,2,0.25878694982088485,0
-4,4,167.76,1,167.76,0,0,4,0,0.13009760159752715,0
-11,11,70.79,1,70.79,0,0,5,2,0.10005436502596614,0
-13,13,40.75,1,40.75,0,0,7,5,0.09331376799622562,0
-9,9,133.96,1,133.96,0,0,11,3,0.09862397855411502,0
-5,5,1005.81,1,1005.81,0,0,3,1,0.15432962301821287,0
-16,16,142.1,1,142.1,0,0,10,5,0.08017721427881475,0
-10,10,24.0,1,24.0,0,0,2,0,0.10545863890687644,0
-14,14,139.03,1,139.03,0,0,4,3,0.09420680815070318,0
-21,21,176.3,1,176.3,0,0,6,3,0.06992524895248735,0
-7,7,69.07,1,69.07,1,1,7,4,0.09986650312254391,0
-16,16,94.9,1,94.9,0,0,10,3,0.07663255789972671,0
-20,20,192.35,1,192.35,0,0,11,4,0.06696607352226501,0
-21,21,164.04,2,82.02,1,1,11,1,0.08722619976076137,0
-14,14,51.69,1,51.69,0,0,11,2,0.07887966957505423,0
-34,34,194.79,1,194.79,0,0,5,2,0.04239734042483215,0
-21,21,241.25,1,241.25,0,0,2,5,0.07971846309837691,0
-12,12,790.3199999999999,1,790.3199999999999,0,0,2,4,0.12318019498342642,0
3,3,150.87,1,150.87,0,0,9,4,0.21969224066491935,0
0,0,41.05,1,41.05,0,0,9,4,0.1418780230170001,0
-11,11,65.71000000000001,1,65.71000000000001,0,0,10,5,0.09521643299305933,0
-12,12,32.230000000000004,1,32.230000000000004,0,0,7,0,0.08873900183362729,0
-22,22,27.29,1,27.29,0,0,5,3,0.06645239100202432,0
-11,11,142.71,1,142.71,0,0,7,0,0.0943591872685972,0
0,0,20.29,1,20.29,0,0,3,4,0.15813687136898277,0
-27,27,111.01,1,111.01,0,0,2,5,0.061511566279510856,0
-7,7,74.5,1,74.5,0,0,8,1,0.10758215819047483,0
-5,5,23.29,1,23.29,0,0,8,0,0.11263026903379093,0
-14,14,138.39,1,138.39,0,0,12,3,0.08015682150126324,0
-17,17,28.81,1,28.81,0,0,2,4,0.08703588103561576,0
-7,7,241.48,1,241.48,0,0,4,2,0.12253223319226264,0
-8,8,46.92,1,46.92,0,0,6,0,0.10543098749508377,0
-15,15,39.42,1,39.42,0,0,3,2,0.0890611369011655,0
-7,7,47.29,1,47.29,0,0,3,6,0.128185639315549,0
-20,20,89.17,1,89.17,0,0,10,0,0.06224691088516978,0
-14,14,49.52,1,49.52,0,0,4,3,0.09240545619502143,0
-4,4,78.19,1,78.19,0,0,3,4,0.13899775171010958,0
-20,20,97.03,1,97.03,0,0,11,0,0.06107681038855994,0
-25,25,87.58,1,87.58,0,0,8,4,0.05735287774062335,0
-7,7,96.87,3,32.29,0,0,3,3,0.2909226893979062,0
-15,15,44.1,1,44.1,0,0,11,1,0.07448831459774406,0
-12,12,192.41,1,192.41,0,0,3,1,0.10122072632577257,0
-24,24,211.6,1,211.6,0,0,10,6,0.060939188413284794,0
-14,14,58.05,1,58.05,0,0,8,5,0.08841679807607657,0
-3,3,95.31,1,95.31,0,0,1,1,0.14297236191972593,0
-8,8,242.22,1,242.22,0,0,3,3,0.12251858246612216,0
-15,15,72.9,1,72.9,1,1,5,0,0.07177124007608399,0
14,14,98.6,1,98.6,0,0,3,5,0.6742838661923971,1
-13,13,146.68,2,73.34,0,0,10,2,0.13909674306397293,0
5,5,93.28,1,93.28,0,0,8,3,0.28079477150865495,0
-5,5,67.6,1,67.6,0,0,10,1,0.11116661516358624,0
5,5,77.06,1,77.06,0,0,4,2,0.29423050816057167,0
-9,9,308.64,1,308.64,0,0,1,1,0.1204733489801382,0
-11,11,44.87,1,44.87,0,0,7,4,0.09893287543838745,0
-7,7,86.15,1,86.15,0,0,2,5,0.12958004490459404,0
-9,9,261.8,2,130.9,0,0,7,1,0.1730458882433428,0
-13,13,261.24,1,261.24,0,0,6,4,0.09812784434790878,0
28,28,99.82,1,99.82,0,0,2,0,0.9533653843449563,1
-13,13,209.95,1,209.95,0,0,1,5,0.10899791952433749,0
-15,15,118.02,1,118.02,0,0,10,5,0.08284114400380789,0
-12,12,60.85,1,60.85,0,0,2,4,0.10562937756553882,0
-11,11,89.58,2,44.79,0,0,11,3,0.14601843967255113,0
-18,18,317.35,1,317.35,0,0,6,5,0.08374588558246861,0
-6,6,47.69,1,47.69,0,0,10,4,0.11222853530929074,0
-13,13,85.14,1,85.14,0,0,12,2,0.08087709466920072,0
-8,8,163.68,1,163.68,0,0,11,4,0.1047706434071938,0
1,1,89.88,3,29.96,0,0,3,4,0.39717991246829853,0
0,0,66.00999999999999,1,66.00999999999999,0,0,1,0,0.1554126616697525,0
-7,7,117.51,1,117.51,0,0,5,3,0.11906308483961914,0
-24,24,205.86,1,205.86,0,0,6,5,0.06495419283339234,0
-7,7,78.19,1,78.19,0,0,8,6,0.11709692153350361,0
-4,4,474.96,2,237.48,0,0,5,4,0.23658306541084445,0
-14,14,337.38000000000005,3,112.46000000000002,0,0,7,4,0.2422300561116718,0
-18,18,222.24,1,222.24,0,0,8,1,0.07344139367727612,0
-19,19,39.28,1,39.28,0,0,12,5,0.06707394676474833,0
-5,5,214.13,1,214.13,0,0,7,0,0.11955407936919989,0
7,7,88.72,1,88.72,0,0,12,3,0.33347293773407494,0
-20,20,304.55,3,101.51666666666668,0,0,7,3,0.19431967288549198,0
-10,10,238.44,1,238.44,0,0,6,1,0.10373132175360068,0
-14,14,85.60000000000001,1,85.60000000000001,0,0,3,6,0.10000380158777422,0
-21,21,100.75,1,100.75,0,0,6,3,0.0687654059553571,0
-21,21,62.83,1,62.83,0,0,2,0,0.07022681917092684,0
-13,13,72.15,1,72.15,0,0,2,3,0.10031518630721958,0
16,16,834.9399999999999,2,417.47,0,0,2,2,0.8659644279820558,1
-22,22,103.16,1,103.16,0,0,1,2,0.07209117903208531,0
-16,16,305.7,1,305.7,0,0,4,3,0.09060267504185228,0
-17,17,147.15,1,147.15,0,0,1,3,0.089557572796812,0
-9,9,68.13,1,68.13,0,0,3,6,0.1197533789279068,0
-14,14,127.14,1,127.14,0,0,11,5,0.0844809083136518,0
-6,6,230.86,1,230.86,0,0,3,4,0.13354755937594887,0
-11,11,102.03,1,102.03,0,0,5,2,0.10072551947224809,0
-7,7,157.86,3,52.620000000000005,1,1,7,5,0.25457280508677105,0
-20,20,35.69,1,35.69,0,0,12,0,0.05900660391413106,0
-16,16,37.9,1,37.9,0,0,2,1,0.0859866861574804,0
-13,13,88.09,1,88.09,0,0,7,4,0.09266802173019743,0
-5,5,266.86,1,266.86,0,0,8,1,0.12054367974697096,0
-4,4,412.42,1,412.42,0,0,5,1,0.1364526935687103,0
-30,30,219.28,1,219.28,0,0,1,4,0.05624996121318319,0
-13,13,108.0,1,108.0,0,0,1,3,0.10311287336864627,0
-17,17,66.24,1,66.24,0,0,4,1,0.07999522301012905,0
-2,2,82.91999999999999,1,82.91999999999999,0,0,5,3,0.1414874263763611,0
-16,16,83.37,1,83.37,0,0,4,2,0.08485759609371077,0
-14,14,62.78,1,62.78,0,0,10,3,0.08210998822704856,0
-14,14,175.28,2,87.64,0,0,9,5,0.1450639774854616,0
-10,10,37.72,1,37.72,0,0,7,5,0.10427449072208636,0
-21,21,81.1,1,81.1,0,0,6,0,0.06493447536177951,0
-15,15,42.78,1,42.78,0,0,2,2,0.09093596179638992,0
-9,9,43.69,1,43.69,0,0,8,0,0.09756702983859804,0
-17,17,43.91,1,43.91,0,0,7,4,0.0789098994059335,0
-21,21,42.79,1,42.79,0,0,5,1,0.06689832663450898,0
-13,13,94.5,1,94.5,0,0,7,0,0.08661924453474745,0
-14,14,29.1,1,29.1,0,0,5,2,0.08862984786671001,0
-14,14,92.26,2,46.13,0,0,4,1,0.14526529026931917,0
-35,35,159.11,1,159.11,0,0,1,5,0.04644083078767445,0
-23,23,168.33,1,168.33,0,0,1,5,0.07418861382035549,0
0,0,89.36000000000001,1,89.36000000000001,0,0,3,5,0.16289985738086166,0
1,1,1841.11,1,1841.11,0,0,7,1,0.22874608180335151,0
-14,14,37.23,1,37.23,0,0,4,2,0.0905899339086769,0
-16,16,58.61,1,58.61,0,0,4,1,0.08295084260134725,0
-2,2,70.4,1,70.4,0,0,5,2,0.13884856654210126,0
-12,12,81.79,1,81.79,0,0,2,3,0.10432000289443083,0
-10,10,17.29,1,17.29,0,0,5,4,0.10619618766557991,0
-15,15,39.36,1,39.36,0,0,11,0,0.07311813137119336,0
-30,30,35.95,1,35.95,1,1,3,4,0.044428081571070324,0
-14,14,56.85,1,56.85,0,0,7,3,0.08713349482755793,0
-17,17,51.0,1,51.0,0,0,10,5,0.07565322973381595,0
-4,4,206.99,1,206.99,0,0,11,6,0.12653913231451674,0
-12,12,42.77,1,42.77,0,0,7,1,0.09048685483183896,0
-12,12,111.81,1,111.81,0,0,6,3,0.09697014659064904,0
-11,11,100.33,1,100.33,0,0,6,0,0.0953906779350899,0
-13,13,28.62,1,28.62,0,0,3,6,0.10253011913075945,0
-7,7,192.66,1,192.66,0,0,7,1,0.11249777009430768,0
-19,19,55.09,1,55.09,0,0,8,6,0.07436614910525419,0
-14,14,92.69,1,92.69,0,0,1,0,0.09407919653351075,0
-14,14,113.8,1,113.8,0,0,1,2,0.09779592595985497,0
-12,12,213.09,1,213.09,0,0,12,4,0.08940657666461765,0
7,7,50.1,1,50.1,0,0,2,3,0.3820698642746692,0
-7,7,46.78,1,46.78,0,0,12,3,0.10221867118199945,0
-11,11,45.3,1,45.3,0,0,8,5,0.09865922917868518,0
-18,18,104.84,1,104.84,0,0,6,1,0.07455548880594635,0
-13,13,282.52,1,282.52,0,0,3,2,0.10113337406506615,0
5,5,112.09,1,112.09,0,0,6,1,0.2829862768431865,0
-12,12,26.77,1,26.77,0,0,6,1,0.09200319061311438,0
-13,13,82.32,2,41.16,0,0,7,1,0.1417089938123631,0
-24,24,155.52,1,155.52,0,0,5,0,0.060008570959340785,0
-17,17,182.1,1,182.1,0,0,4,4,0.08642429108651604,0
-3,3,57.19,1,57.19,0,0,5,2,0.13361775455731859,0
-18,18,37.25,1,37.25,0,0,7,1,0.07196412680132531,0
-1,1,163.69,1,163.69,0,0,10,4,0.13776104877481854,0
3,3,173.72,1,173.72,0,0,9,2,0.21418851049125504,0
-25,25,197.0,1,197.0,0,0,1,0,0.06330127304108465,0
-6,6,109.97,1,109.97,0,0,7,3,0.11857450897562004,0
-25,25,758.93,1,758.93,0,0,5,6,0.07339654996368263,0
-9,9,105.87,1,105.87,0,0,9,2,0.10028868050506021,0
-11,11,1337.19,3,445.73,0,0,9,2,0.34408016912055467,0
-7,7,60.78,1,60.78,0,0,11,3,0.1045755242280342,0
-14,14,223.14,1,223.14,0,0,8,2,0.08701798397309236,0
-18,18,208.16,1,208.16,0,0,2,4,0.08714326834432128,0
-11,11,386.24,1,386.24,0,0,7,3,0.10462605954813942,0
-11,11,109.42,1,109.42,0,0,5,0,0.09750438348554676,0
-4,4,921.24,6,153.54000000000002,0,0,7,1,0.7513310604222458,1
-3,3,38.37,1,38.37,0,0,8,2,0.1256368331768473,0
-18,18,92.67,1,92.67,0,0,7,6,0.07950214883105872,0
-9,9,344.28,2,172.14,0,0,7,1,0.17781320137049356,0
-16,16,302.54,1,302.54,0,0,4,3,0.09054075709919263,0
-8,8,30.75,1,30.75,0,0,7,6,0.11397970702447482,0
-15,15,517.7,1,517.7,0,0,6,4,0.09623105164728675,0
-15,15,162.25,1,162.25,0,0,6,6,0.0922436315602741,0
-12,12,56.78,1,56.78,0,0,1,0,0.10058610399357551,0
-12,12,108.56,2,54.28,1,1,1,0,0.1423009403703025,0
-10,10,169.29,1,169.29,0,0,3,5,0.11599302107944406,0
-13,13,31.6,1,31.6,0,0,5,3,0.09366758606026859,0
-9,9,33.62,1,33.62,0,0,10,6,0.10362027746698566,0
-1,1,83.42,1,83.42,0,0,6,4,0.1461985341413641,0
-33,33,472.72,1,472.72,0,0,5,3,0.04783412640172963,0
-8,8,55.38,1,55.38,0,0,8,2,0.10502245521825061,0
-5,5,56.39,1,56.39,0,0,3,0,0.1250109449132893,0
-13,13,134.57999999999998,1,134.57999999999998,0,0,11,6,0.08940155078353539,0
-15,15,53.95,1,53.95,0,0,3,3,0.09089310297100223,0
-11,11,310.21,1,310.21,0,0,11,2,0.09344940989600521,0
-18,18,85.14,1,85.14,0,0,11,3,0.06939315711516261,0
-5,5,90.99,1,90.99,0,0,3,3,0.13229400276146505,0
-14,14,71.28999999999999,1,71.28999999999999,0,0,4,3,0.09284070044261322,0
-18,18,79.13,1,79.13,0,0,6,2,0.07544358765380912,0
-32,32,99.65,1,99.65,0,0,6,6,0.04725565632172841,0
-7,7,32.77,1,32.77,0,0,1,1,0.12228660164322917,0
-10,10,153.17000000000002,1,153.17000000000002,0,0,11,4,0.09705053814031422,0
-7,7,47.78,1,47.78,0,0,2,0,0.11832451612707542,0
-17,17,91.61,1,91.61,0,0,2,5,0.08976405589555633,0
-4,4,116.84,1,116.84,0,0,1,0,0.13635159566206104,0
-12,12,236.16,1,236.16,0,0,1,3,0.10994488127169248,0
-2,2,301.79999999999995,1,301.79999999999995,0,0,8,0,0.13308471821542187,0
-6,6,66.67,1,66.67,0,0,8,0,0.10956951451728549,0
-18,18,821.35,1,821.35,0,0,10,3,0.08326261866163182,0
-18,18,142.92,1,142.92,0,0,1,1,0.08323336261340294,0
-6,6,118.85,1,118.85,0,0,8,2,0.1145689645134212,0
-15,15,116.26,2,58.13,0,0,5,3,0.14329214497049947,0
-21,21,55.0,1,55.0,0,0,10,5,0.0649348317929282,0
-12,12,129.01,1,129.01,0,0,5,2,0.0976083955888024,0
-14,14,117.16,1,117.16,0,0,10,2,0.08166030391038002,0
-7,7,108.22,2,54.11,0,0,2,2,0.19567493413057774,0
-4,4,314.04,3,104.68,0,0,4,0,0.3214042674088773,0
-25,25,19.55,1,19.55,0,0,6,1,0.05581821147733564,0
-20,20,218.98,1,218.98,0,0,8,2,0.06917217619534957,0
-9,9,77.77,1,77.77,0,0,12,5,0.09883532264560622,0
-11,11,55.11,1,55.11,0,0,5,3,0.10143024313435571,0
-16,16,140.91,1,140.91,0,0,6,0,0.07969931655591234,0
-15,15,56.69,1,56.69,0,0,10,2,0.07757946887670497,0
-8,8,187.76,1,187.76,0,0,3,1,0.11716204618762409,0
-19,19,134.38,1,134.38,0,0,8,0,0.06810801561607813,0
-13,13,87.17,1,87.17,0,0,8,5,0.09238299571142107,0
-7,7,105.28,1,105.28,0,0,7,1,0.11043906494238907,0
-11,11,126.81,3,42.27,0,0,5,3,0.25222649291303606,0
49,49,124.33,1,124.33,0,0,2,0,0.998595738013288,1
-23,23,32.09,1,32.09,0,0,12,1,0.053394848672078485,0
-21,21,74.14,1,74.14,0,0,6,5,0.07081051278223707,0
-22,22,168.36,2,84.18,1,1,12,1,0.08243868139777635,0
-16,16,27.38,1,27.38,0,0,4,1,0.08238745368245569,0
-17,17,124.4,1,124.4,0,0,11,3,0.07273645440155126,0
-8,8,90.62,1,90.62,0,0,8,3,0.10761633871474667,0
-9,9,22.77,1,22.77,0,0,6,3,0.10634878199205978,0
-9,9,115.0,1,115.0,0,0,7,3,0.10633422063662515,0
-8,8,126.44,1,126.44,0,0,2,1,0.11794069214378508,0
-10,10,32.61,1,32.61,0,0,5,5,0.10835685439349442,0
-10,10,105.3,1,105.3,0,0,12,1,0.08942558656337792,0
-11,11,163.89,1,163.89,0,0,5,0,0.09865058201967478,0
-5,5,695.59,1,695.59,0,0,3,2,0.1473022977693067,0
-8,8,16.22,1,16.22,0,0,10,3,0.10181585956592012,0
-14,14,83.75,1,83.75,0,0,4,1,0.0899451983417482,0
-7,7,57.85,1,57.85,0,0,3,1,0.1182431429339104,0
-9,9,47.13,1,47.13,0,0,6,5,0.11056712660973403,0
-18,18,117.15,1,117.15,0,0,5,3,0.07901010157691868,0
-8,8,48.62,1,48.62,0,0,6,6,0.11666736513533438,0
-10,10,154.63,1,154.63,0,0,11,6,0.10044841741977993,0
-11,11,135.07999999999998,1,135.07999999999998,0,0,11,1,0.08844224424435657,0
-20,20,40.86,1,40.86,0,0,4,3,0.07347087259091278,0
-10,10,128.45999999999998,1,128.45999999999998,0,0,10,2,0.09517236790534701,0
-13,13,98.56,1,98.56,0,0,7,0,0.0866956868921952,0
-15,15,64.37,1,64.37,0,0,2,5,0.09618328405915957,0
-14,14,171.24,1,171.24,0,0,3,0,0.09192817841002189,0
-8,8,173.22000000000003,2,86.61000000000001,0,0,6,0,0.17435112014837453,0
-18,18,137.44,1,137.44,0,0,8,0,0.07082533468731153,0
-25,25,114.84,1,114.84,0,0,1,0,0.062152229572322276,0
-8,8,197.29,1,197.29,0,0,7,1,0.10854498024789214,0
-12,12,38.72,1,38.72,0,0,11,6,0.09091995780074262,0
-14,14,87.39,1,87.39,0,0,7,1,0.08473238546282778,0
-18,18,56.22,1,56.22,0,0,5,5,0.08072534295855441,0
-6,6,104.72,2,52.36,0,0,8,4,0.18719226084854668,0
-18,18,34.84,1,34.84,0,0,9,6,0.07536372410083052,0
0,0,131.43,1,131.43,0,0,5,4,0.15578836764369813,0
-22,22,237.0,1,237.0,0,0,2,3,0.07403222911870852,0
-14,14,81.78,1,81.78,0,0,2,5,0.10020802574566344,0
-16,16,379.08,1,379.08,0,0,12,6,0.0825013330345109,0
-27,27,947.72,4,236.93,0,0,6,4,0.30406327288113755,0
-9,9,38.9,1,38.9,0,0,1,1,0.11383807942217311,0
-12,12,413.02,1,413.02,0,0,3,1,0.10609600714086903,0
-7,7,36.69,1,36.69,0,0,1,2,0.12443319793338854,0
-14,14,44.39,1,44.39,0,0,5,0,0.0859060948648362,0
-8,8,221.64,2,110.82,0,0,4,2,0.18942849387437424,0
-14,14,132.04999999999998,1,132.04999999999998,0,0,1,2,0.09817964657229128,0
-14,14,61.69,1,61.69,0,0,2,4,0.09809152129120943,0
-2,2,177.59,1,177.59,0,0,4,1,0.14231283072258138,0
-7,7,119.48,1,119.48,0,0,3,4,0.1258942190186498,0
-12,12,79.09,1,79.09,0,0,3,2,0.10049167032416924,0
-14,14,65.0,1,65.0,0,0,8,4,0.08703515422666458,0
-6,6,721.74,1,721.74,0,0,8,1,0.12781737260674608,0
-10,10,119.94,1,119.94,0,0,9,0,0.09365318999248545,0
-6,6,60.0,1,60.0,0,0,7,1,0.11347553612127531,0
19,19,207.2,1,207.2,0,0,3,1,0.8207510124272601,1
-12,12,237.88,1,237.88,0,0,10,2,0.09040880705341074,0
-46,46,784.8000000000001,1,784.8000000000001,0,0,10,0,0.026057056642898833,0
-21,21,46.3,1,46.3,0,0,6,5,0.07037599717513747,0
-16,16,171.0,1,171.0,0,0,10,0,0.07394204859796552,0
-4,4,270.67,1,270.67,0,0,11,0,0.11606129898996667,0
-15,15,191.4,1,191.4,0,0,4,5,0.09497582780364063,0
-37,37,271.64,1,271.64,1,1,5,3,0.03341790890392576,0
-12,12,135.86,1,135.86,0,0,9,4,0.09338442897551766,0
-7,7,36.76,1,36.76,0,0,2,3,0.12408942397125543,0
-16,16,621.8299999999999,1,621.8299999999999,0,0,11,6,0.08874978700600474,0
-25,25,93.82,1,93.82,0,0,4,3,0.06131079254322818,0
-4,4,251.33,1,251.33,0,0,7,1,0.12701883955866547,0
-13,13,28.75,1,28.75,0,0,12,5,0.08415779455729816,0
-18,18,257.79,1,257.79,0,0,5,2,0.08007453337051318,0
-4,4,83.82,1,83.82,0,0,7,3,0.12679580839640864,0
-14,14,39.6,1,39.6,0,0,11,4,0.08145741932815503,0
-9,9,127.66,2,63.83,0,0,7,2,0.16813876968296212,0
-14,14,147.35,1,147.35,0,0,11,3,0.0819612270735488,0
-4,4,60.22,1,60.22,0,0,3,2,0.134034305010897,0
-9,9,128.13,1,128.13,0,0,3,2,0.11343089938280318,0
-11,11,98.56,1,98.56,0,0,1,3,0.11078741000586032,0
31,31,249.08,1,249.08,0,0,11,4,0.9688164679570449,1
-20,20,238.41,1,238.41,0,0,1,3,0.08156417912518903,0
-29,29,428.83,1,428.83,0,0,5,1,0.0534529089202656,0
-14,14,79.1,1,79.1,0,0,6,3,0.0893366147378897,0
1,1,50.47,1,50.47,0,0,8,2,0.16184709217967655,0
-14,14,76.39,1,76.39,0,0,4,0,0.08826765295025915,0
-17,17,145.37,1,145.37,0,0,4,3,0.08426559714527682,0
-19,19,50.31,1,50.31,0,0,6,1,0.0708953505272628,0
-11,11,245.94,6,40.99,0,0,5,0,0.6222594932201493,1
-22,22,119.53,1,119.53,0,0,8,3,0.06375414584373999,0
-13,13,65.0,1,65.0,0,0,6,4,0.09407328489075173,0
-19,19,631.91,6,105.31833333333331,0,0,7,6,0.606779701234165,1
-19,19,56.31999999999999,1,56.31999999999999,0,0,4,2,0.07526567416662565,0
-15,15,102.12,1,102.12,0,0,8,2,0.08160744589551854,0
-5,5,85.94,1,85.94,0,0,9,6,0.12370153623317627,0
-2,2,812.76,1,812.76,0,0,8,1,0.15014202330901336,0
-7,7,75.22,2,37.61,0,0,4,0,0.18112301090355057,0
-14,14,129.32,1,129.32,0,0,4,4,0.09563356627995023,0
-9,9,164.54,1,164.54,0,0,6,0,0.1041799888451714,0
-7,7,139.31,1,139.31,0,0,9,2,0.10876311357451632,0
-18,18,124.67,1,124.67,0,0,3,5,0.0853280490737798,0
5,5,159.7,1,159.7,0,0,1,2,0.3123864297575014,0
12,12,600.43,1,600.43,0,0,12,0,0.5538186458597301,0
-21,21,213.74,2,106.87,0,0,3,3,0.12423128372667847,0
-11,11,120.68,1,120.68,0,0,3,0,0.10170691886818353,0
8,8,132.01999999999998,2,66.00999999999999,0,0,8,6,0.5444123972737331,0
-19,19,132.01999999999998,2,66.00999999999999,1,1,10,0,0.09321689307219883,0
0,0,38.38,1,38.38,0,0,1,0,0.15455187374417143,0
-11,11,21.59,1,21.59,0,0,4,2,0.10099376205882976,0
-9,9,23.6,1,23.6,0,0,7,1,0.10080401662702573,0
-10,10,55.940000000000005,1,55.940000000000005,0,0,5,3,0.10527678484239118,0
-13,13,741.45,1,741.45,0,0,5,0,0.10362838554306433,0
-4,4,65.22,1,65.22,0,0,3,1,0.13198992026924544,0
-7,7,51.84,1,51.84,0,0,2,6,0.13079802441241575,0
-8,8,109.6,1,109.6,0,0,10,4,0.10563938766546108,0
-7,7,91.79,1,91.79,0,0,5,0,0.11262499555940031,0
-12,12,158.13,1,158.13,0,0,6,3,0.09793932930958268,0
-11,11,131.04,1,131.04,0,0,6,3,0.10106346060072147,0
-1,1,34.58,2,17.29,0,0,5,0,0.214298733547388,0
-13,13,75.17,1,75.17,0,0,9,0,0.08283657372121643,0
35,35,116.21,1,116.21,0,0,3,2,0.9854916097710016,1
-7,7,78.0,1,78.0,0,0,8,3,0.11135132415856784,0
-8,8,135.14,1,135.14,0,0,1,1,0.12047768620888402,0
-16,16,36.0,1,36.0,0,0,1,5,0.09394925557121787,0
-14,14,33.44,1,33.44,0,0,9,4,0.08471162282006839,0
-29,29,139.27,1,139.27,0,0,1,0,0.05348194972841958,0
-34,34,96.46,1,96.46,0,0,6,4,0.04208786213344102,0
